item_sku,external_product_id,external_product_id_type,item_name,brand_name,manufacturer,feed_product_type,update_delete,standard_price,quantity,product_tax_code,product_site_launch_date,restock_date,fulfillment_latency,item_condition,main_image_url,swatch_image_url,other_image_url1,other_image_url2,other_image_url3,item_type,model,part_number,bullet_point1,bullet_point2,bullet_point3,bullet_point4,bullet_point5,generic_keywords,product_description,wattage,connectivity_technology,included_components,material_type,included_features,warranty_description,warranty_type,is_portable,power_source_type,number_of_items,battery_type,are_batteries_included
101117w5s6h2,Galaxy S22+ (5G) - T-Mobile - Green - Single Sim - 256GB Premium 90,,,,334.7,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178118P,,,,
101117w5s6h2,Galaxy S22+ (5G) - T-Mobile - Green - Single Sim - 256GB Excellent 80,,,,337.95,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178118,,,,
101117w5s6h2,Galaxy S22+ (5G) - T-Mobile - Green - Single Sim - 256GB Excellent 100,,,,337.95,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178118BMP,,,,
101117w6x1f2,Galaxy S22+ (5G) - Verizon - Green - Single Sim - 256GB Good 80,,,,286.47,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178124,,,,
101117w6x1f2,Galaxy S22+ (5G) - Verizon - Green - Single Sim - 256GB Acceptable 80,,,,286.47,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178124-2,,,,
101117w6x1f2,Galaxy S22+ (5G) - Verizon - Green - Single Sim - 256GB Good 100,,,,286.47,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178124BMP,,,,
101117w6x1f2,Galaxy S22+ (5G) - Verizon - Green - Single Sim - 256GB Excellent 80,,,,306.23,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178122,,,,
101117w6x1f2,Galaxy S22+ (5G) - Verizon - Green - Single Sim - 256GB Excellent 100,,,,306.23,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178122BMP,,,,
101117w6x1f2,Galaxy S22+ (5G) - Verizon - Green - Single Sim - 256GB Premium 90,,,,317.96,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178123P,,,,
101117w6x1f2,Galaxy S22+ (5G) - Verizon - Green - Single Sim - 256GB Excellent 80,,,,321.05,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178123,,,,
101117w6x1f2,Galaxy S22+ (5G) - Verizon - Green - Single Sim - 256GB Excellent 100,,,,321.05,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178123BMP,,,,
101117x5r1e4,Galaxy S24 - AT&T - Jade Green - Single Sim - 512GB Good 80,,,,561.55,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR180529,,,,
101117x5r1e4,Galaxy S24 - AT&T - Jade Green - Single Sim - 512GB Acceptable 80,,,,561.55,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR180529-2,,,,
101117x5r1e4,Galaxy S24 - AT&T - Jade Green - Single Sim - 512GB Good 100,,,,561.55,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR180529BMP,,,,
101117x5r1e4,Galaxy S24 - AT&T - Jade Green - Single Sim - 512GB Excellent 80,,,,582.35,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR180527,,,,
101117x5r1e4,Galaxy S24 - AT&T - Jade Green - Single Sim - 512GB Excellent 100,,,,582.35,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR180527BMP,,,,
101117x5r1e4,Galaxy S24 - AT&T - Jade Green - Single Sim - 512GB Premium 90,,,,597.35,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR180528P,,,,
101117x5r1e4,Galaxy S24 - AT&T - Jade Green - Single Sim - 512GB Excellent 80,,,,603.15,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR180528,,,,
101117x5r1e4,Galaxy S24 - AT&T - Jade Green - Single Sim - 512GB Excellent 100,,,,603.15,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR180528BMP,,,,
101117x604r5,Galaxy S22 Ultra (5G) - AT&T - Phantom Black - Single Sim - 512GB Good 80,,,,467.95,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178729,,,,
101117x604r5,Galaxy S22 Ultra (5G) - AT&T - Phantom Black - Single Sim - 512GB Acceptable 80,,,,467.95,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178729-2,,,,
101117x604r5,Galaxy S22 Ultra (5G) - AT&T - Phantom Black - Single Sim - 512GB Good 100,,,,467.95,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178729BMP,,,,
101117x604r5,Galaxy S22 Ultra (5G) - AT&T - Phantom Black - Single Sim - 512GB Excellent 80,,,,488.75,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178727,,,,
101117x604r5,Galaxy S22 Ultra (5G) - AT&T - Phantom Black - Single Sim - 512GB Excellent 100,,,,488.75,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178727BMP,,,,
101117x604r5,Galaxy S22 Ultra (5G) - AT&T - Phantom Black - Single Sim - 512GB Premium 90,,,,504.65,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178728P,,,,
101117x604r5,Galaxy S22 Ultra (5G) - AT&T - Phantom Black - Single Sim - 512GB Excellent 80,,,,509.55,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178728,,,,
101117x604r5,Galaxy S22 Ultra (5G) - AT&T - Phantom Black - Single Sim - 512GB Excellent 100,,,,509.55,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178728BMP,,,,
101117x6r635,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Good 80,,,,259.95,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR177704,,,,
101117x6r635,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Acceptable 80,,,,259.95,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR177704-2,,,,
101117x6r635,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Good 100,,,,259.95,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR177704BMP,,,,
101117x6r635,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Excellent 80,,,,280.75,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR177702,,,,
101117x6r635,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Excellent 100,,,,280.75,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR177702BMP,,,,
101117x6r635,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Premium 90,,,,288.35,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR177703P,,,,
101117x6r635,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Excellent 80,,,,291.15,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR177703,,,,
101117x6r635,Galaxy S22 (5G) - AT&T - Green - Single Sim - 256GB Excellent 100,,,,291.15,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR177703BMP,,,,
101117x6s3c6,Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Good 80,,,,467.95,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178744,,,,
101117x6s3c6,Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Acceptable 80,,,,467.95,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178744-2,,,,
101117x6s3c6,Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Good 100,,,,467.95,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178744BMP,,,,
101117x6s3c6,Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Excellent 80,,,,488.75,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178742,,,,
101117x6s3c6,Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Excellent 100,,,,488.75,0,,,,,New,,"https://example.com/main_image.jpg",,,,,,CELLR178742BMP,,,,
101117x6s3c6,,,"Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Premium 90",Samsung,Samsung,consumer_electronics,Update,504.65,0,,,"Used - Very Good",,,,,,,,,,,
101117x6s3c6,,,"Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Excellent 80",Samsung,Samsung,consumer_electronics,Update,509.55,0,,,"Used - Good",,,,,,,,,,,
101117x6s3c6,,,"Galaxy S22 Ultra (5G) - T-Mobile - Phantom Black - Single Sim - 512GB Excellent 100",Samsung,Samsung,consumer_electronics,Update,509.55,0,,,"Used - Good",,,,,,,,,,,
10112001w1t6,,,"Galaxy S22+ (5G) - AT&T - Violet - Single Sim - 256GB Premium 90","Samsung","Samsung","consumer_electronics","Update",334.7,0,,,"",,"Used - Very Good",,,,,,,,,,,
10112001w1t6,,,"Galaxy S22+ (5G) - AT&T - Violet - Single Sim - 256GB Excellent 80","Samsung","Samsung","consumer_electronics","Update",337.95,0,,,"",,"Used - Good",,,,,,,,,,,
10112001w1t6,,,"Galaxy S22+ (5G) - AT&T - Violet - Single Sim - 256GB Excellent 100","Samsung","Samsung","consumer_electronics","Update",337.95,0,,,"",,"Used - Good",,,,,,,,,,,
1011201435c4,,,"Galaxy S22 (5G) - AT&T - Bora Purple - Single Sim - 256GB Excellent 80",Samsung,Samsung,consumer_electronics,Update,291.15,80,,,"Used - Good",,,,,,,,,,,
1011201435c4,,,"Galaxy S22 (5G) - AT&T - Bora Purple - Single Sim - 256GB Excellent 100",Samsung,Samsung,consumer_electronics,Update,291.15,100,,,"Used - Good",,,,,,,,,,,
1011201435c4,,,"Galaxy S22 (5G) - AT&T - Bora Purple - Single Sim - 256GB Premium 90",Samsung,Samsung,consumer_electronics,Update,288.35,90,,,"Used - Very Good",,,,,,,,,,,
10112015m0a7,,,"Galaxy S24 - T-Mobile - Amber Yellow - Single Sim - 512GB Premium 90",Samsung,Samsung,consumer_electronics,Update,597.35,0,,,"Used - Very Good",,,,,,,,,,,,,,,,
10112015m0a7,,,"Galaxy S24 - T-Mobile - Amber Yellow - Single Sim - 512GB Excellent 80",Samsung,Samsung,consumer_electronics,Update,603.15,0,,,"Used - Good",,,,,,,,,,,,,,,,
10112015m0a7,,,"Galaxy S24 - T-Mobile - Amber Yellow - Single Sim - 512GB Excellent 100",Samsung,Samsung,consumer_electronics,Update,603.15,0,,,"Used - Good",,,,,,,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Premium 90",Samsung,Samsung,consumer_electronics,Update,949.1,0,,,"Used - Very Good",,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Excellent 80",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"Used - Good",,,,,,,,,,,
10112021n3l3,,,"Galaxy S24 Ultra - Verizon - Titanium Orange - Single Sim - 1TB Excellent 100",Samsung,Samsung,consumer_electronics,Update,958.31,0,,,"Used - Good",,,,,,,,,,,
1011202735n3,,,"Galaxy S22 (5G) - T-Mobile - Violet - Single Sim - 256GB Premium 90","Samsung","Samsung","consumer_electronics","Update",288.35,0,,,"","Used - Very Good","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1011202735n3,,,"Galaxy S22 (5G) - T-Mobile - Violet - Single Sim - 256GB Excellent 80","Samsung","Samsung","consumer_electronics","Update",291.15,0,,,"","Used - Good","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1011202735n3,,,"Galaxy S22 (5G) - T-Mobile - Violet - Single Sim - 256GB Excellent 100","Samsung","Samsung","consumer_electronics","Update",291.15,0,,,"","Used - Good","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10112035c6f2,,,"Galaxy S24 Ultra - T-Mobile - Titanium Yellow - Single Sim - 1TB Premium 90",Samsung,Samsung,consumer_electronics,Update,999.05,0,,,"2 days","1 day","Used - Very Good",,,,,,,,,,,,,,,
10112035c6f2,,,"Galaxy S24 Ultra - T-Mobile - Titanium Yellow - Single Sim - 1TB Excellent 80",Samsung,Samsung,consumer_electronics,Update,1008.75,0,,,"2 days","1 day","Used - Good",,,,,,,,,,,,,,,
10112035c6f2,,,"Galaxy S24 Ultra - T-Mobile - Titanium Yellow - Single Sim - 1TB Excellent 100",Samsung,Samsung,consumer_electronics,Update,1008.75,0,,,"2 days","1 day","Used - Good",,,,,,,,,,,,,,,
1011204303d6,,,"Galaxy S22 Ultra (5G) - Verizon - Sky Blue - Single Sim - 512GB Premium 90","Samsung","Samsung","consumer_electronics","Update",479.42,0,,,"",,"Used - Very Good",,,,,,,,,,,
1011204303d6,,,"Galaxy S22 Ultra (5G) - Verizon - Sky Blue - Single Sim - 512GB Excellent 80","Samsung","Samsung","consumer_electronics","Update",484.07,0,,,"",,"Used - Good",,,,,,,,,,,
1011204303d6,,,"Galaxy S22 Ultra (5G) - Verizon - Sky Blue - Single Sim - 512GB Excellent 100","Samsung","Samsung","consumer_electronics","Update",484.07,0,,,"",,"Used - Good",,,,,,,,,,,
10112051s3w0,,,"Galaxy S24 Ultra - Verizon - Titanium Blue - Single Sim - 1TB Premium 90","Samsung","Samsung","consumer_electronics","Update",949.1,0,,,"",,"Used - Very Good",,,,,,,,,,,,,,,
10112051s3w0,,,"Galaxy S24 Ultra - Verizon - Titanium Blue - Single Sim - 1TB Excellent 80","Samsung","Samsung","consumer_electronics","Update",958.31,0,,,"",,"Used - Good",,,,,,,,,,,,,,,
10112051s3w0,,,"Galaxy S24 Ultra - Verizon - Titanium Blue - Single Sim - 1TB Excellent 100","Samsung","Samsung","consumer_electronics","Update",958.31,0,,,"",,"Used - Good",,,,,,,,,,,,,,,
10112060s5j6,,,"Galaxy S24 - Verizon - Marble Gray - Single Sim - 512GB Premium 90",Samsung,Samsung,consumer_electronics,Update,567.48,0,,,"2 days","1-2 days","Used - Very Good",,,,,,,,,,,,,,,,
10112060s5j6,,,"Galaxy S24 - Verizon - Marble Gray - Single Sim - 512GB Excellent 80",Samsung,Samsung,consumer_electronics,Update,572.99,0,,,"2 days","1-2 days","Used - Good",,,,,,,,,,,,,,,,
10112060s5j6,,,"Galaxy S24 - Verizon - Marble Gray - Single Sim - 512GB Excellent 100",Samsung,Samsung,consumer_electronics,Update,572.99,0,,,"2 days","1-2 days","Used - Good",,,,,,,,,,,,,,,,
1011206737t1,,,"Galaxy S22 Ultra (5G) - T-Mobile - Burgundy - Single Sim - 512GB Premium 90","Samsung","Samsung","consumer_electronics","Update",504.65,0,,,"Used - Very Good",,,,,,,,,,,"90% battery health, Single SIM, 512GB storage","504.65","Wireless","Phone, Charger","Plastic","5G connectivity","90-day warranty","Manufacturer Warranty",,,"Lithium ion",0,0
1011206737t1,,,"Galaxy S22 Ultra (5G) - T-Mobile - Burgundy - Single Sim - 512GB Excellent 80","Samsung","Samsung","consumer_electronics","Update",509.55,0,,,"Used - Good",,,,,,,,,,,"80% battery health, Single SIM, 512GB storage","509.55","Wireless","Phone, Charger","Plastic","5G connectivity","90-day warranty","Manufacturer Warranty",,,"Lithium ion",0,0
1011206737t1,,,"Galaxy S22 Ultra (5G) - T-Mobile - Burgundy - Single Sim - 512GB Excellent 100","Samsung","Samsung","consumer_electronics","Update",509.55,0,,,"Used - Good",,,,,,,,,,,"100% battery health, Single SIM, 512GB storage","509.55","Wireless","Phone, Charger","Plastic","5G connectivity","90-day warranty","Manufacturer Warranty",,,"Lithium ion",0,0
10112075a1q0,,,"Galaxy S24 Ultra - T-Mobile - Titanium Violet - Single Sim - 1TB Premium 90",Samsung,Samsung,consumer_electronics,Update,999.05,0,,,"2 days","Used - Very Good","https://example.com/main_image.jpg","https://example.com/swatch_image.jpg","https://example.com/other_image1.jpg","https://example.com/other_image2.jpg","https://example.com/other_image3.jpg",,,,"90% battery health","90","Single Sim - 1TB","Fast charging, Water-resistant","This is a premium quality Galaxy S24 Ultra with 90% battery health.",,,,Yes,Lithium-ion,1,Yes
10112075a1q0,,,"Galaxy S24 Ultra - T-Mobile - Titanium Violet - Single Sim - 1TB Excellent 80",Samsung,Samsung,consumer_electronics,Update,1008.75,0,,,"2 days","Used - Good","https://example.com/main_image.jpg","https://example.com/swatch_image.jpg","https://example.com/other_image1.jpg","https://example.com/other_image2.jpg","https://example.com/other_image3.jpg",,,,"80% battery health","80","Single Sim - 1TB","Fast charging, Water-resistant","This is an excellent quality Galaxy S24 Ultra with 80% battery health.",,,,Yes,Lithium-ion,1,Yes
10112075a1q0,,,"Galaxy S24 Ultra - T-Mobile - Titanium Violet - Single Sim - 1TB Excellent 100",Samsung,Samsung,consumer_electronics,Update,1008.75,0,,,"2 days","Used - Good","https://example.com/main_image.jpg","https://example.com/swatch_image.jpg","https://example.com/other_image1.jpg","https://example.com/other_image2.jpg","https://example.com/other_image3.jpg",,,,"100% battery health","100","Single Sim - 1TB","Fast charging, Water-resistant","This is an excellent quality Galaxy S24 Ultra with 100% battery health.",,,,Yes,Lithium-ion,1,Yes
